Q (mW/m2),U (mW/m2),X,Y,Lat,Lon
95.35,53.645,-1000000,-800000,-78.253,-128.66
87.378,50.159,-994974,-800000,-78.289,-128.801
89.067,53.761,-989949,-800000,-78.325,-128.942
94.701,53.498,-984924,-800000,-78.36,-129.085
103.499,55.906,-979899,-800000,-78.396,-129.229
110.669,59.555,-974874,-800000,-78.431,-129.373
115.084,62.204,-969849,-800000,-78.466,-129.518
105.77,58.39,-964824,-800000,-78.502,-129.664
94.651,50.771,-959799,-800000,-78.537,-129.811
78.441,43.233,-954773,-800000,-78.572,-129.959
86.876,50.384,-949748,-800000,-78.607,-130.108
82.26,49.815,-944723,-800000,-78.642,-130.258
81.415,51.151,-939698,-800000,-78.677,-130.409
88.058,50.971,-934673,-800000,-78.712,-130.561
96.557,54.2,-929648,-800000,-78.747,-130.713
105.932,59.44,-924623,-800000,-78.781,-130.867
106.946,60.287,-919598,-800000,-78.816,-131.021
103.297,57.748,-914572,-800000,-78.851,-131.177
101.579,57.005,-909547,-800000,-78.885,-131.334
98.113,55.088,-904522,-800000,-78.919,-131.491
119.628,61.418,-899497,-800000,-78.954,-131.649
97.68,52.587,-894472,-800000,-78.988,-131.809
91.465,48.861,-889447,-800000,-79.022,-131.969
88.976,48.088,-884422,-800000,-79.056,-132.131
94.849,53.031,-879397,-800000,-79.09,-132.293
90.779,48.306,-874371,-800000,-79.124,-132.457
98.709,54.955,-869346,-800000,-79.158,-132.621
98.243,57.056,-864321,-800000,-79.191,-132.787
103.649,59.295,-859296,-800000,-79.225,-132.953
109.275,58.504,-854271,-800000,-79.259,-133.121
108.261,56.953,-849246,-800000,-79.292,-133.29
111.05,57.318,-844221,-800000,-79.325,-133.459
115.03,58.195,-839196,-800000,-79.359,-133.63
118.523,58.512,-834170,-800000,-79.392,-133.802
121.077,59.15,-829145,-800000,-79.425,-133.975
123.314,59.859,-824120,-800000,-79.458,-134.149
123.006,59.597,-819095,-800000,-79.491,-134.324
122.529,59.312,-814070,-800000,-79.523,-134.501
112.954,57.583,-809045,-800000,-79.556,-134.678
101.316,55.391,-804020,-800000,-79.589,-134.856
93.092,51.101,-798995,-800000,-79.621,-135.036
91.683,57.538,-793969,-800000,-79.653,-135.217
101.864,58.868,-788944,-800000,-79.686,-135.399
106.394,59.136,-783919,-800000,-79.718,-135.582
106.297,58.668,-778894,-800000,-79.75,-135.766
105.355,57.918,-773869,-800000,-79.782,-135.951
103.57,57.017,-768844,-800000,-79.814,-136.138
99.767,55.322,-763819,-800000,-79.846,-136.325
93.874,52.428,-758794,-800000,-79.877,-136.514
95.505,53.101,-753768,-800000,-79.909,-136.704
101.232,55.721,-748743,-800000,-79.94,-136.896
103.054,56.373,-743718,-800000,-79.972,-137.088
103.383,56.253,-738693,-800000,-80.003,-137.282
92.28,50.616,-733668,-800000,-80.034,-137.477
91.393,50.589,-728643,-800000,-80.065,-137.673
91.834,51.01,-723618,-800000,-80.096,-137.87
93.344,49.738,-718592,-800000,-80.126,-138.069
85.292,51.685,-713567,-800000,-80.157,-138.268
81.306,52.376,-708542,-800000,-80.188,-138.469
77.318,45.007,-703517,-800000,-80.218,-138.672
99.012,54.737,-698492,-800000,-80.248,-138.875
82.071,48.245,-693467,-800000,-80.278,-139.08
83.449,47.699,-688442,-800000,-80.308,-139.286
83.245,47.162,-683417,-800000,-80.338,-139.494
80.319,46.109,-678391,-800000,-80.368,-139.702
78.396,45.605,-673366,-800000,-80.398,-139.912
80.351,51.63,-668341,-800000,-80.427,-140.124
81.62,50.999,-663316,-800000,-80.457,-140.336
73.639,43.614,-658291,-800000,-80.486,-140.55
74.664,43.459,-653266,-800000,-80.515,-140.766
74.913,42.945,-648241,-800000,-80.544,-140.982
77.547,43.961,-643216,-800000,-80.573,-141.2
75.809,43.419,-638190,-800000,-80.602,-141.419
73.73,43.021,-633165,-800000,-80.63,-141.64
76.785,44.152,-628140,-800000,-80.659,-141.862
91.422,47.877,-623115,-800000,-80.687,-142.085
79.621,43.399,-618090,-800000,-80.715,-142.31
99.9,53.537,-613065,-800000,-80.743,-142.536
104.508,55.94,-608040,-800000,-80.771,-142.763
92.275,51.668,-603015,-800000,-80.799,-142.992
83.898,46.212,-597989,-800000,-80.826,-143.222
83.434,47.511,-592964,-800000,-80.854,-143.454
83.902,48.775,-587939,-800000,-80.881,-143.687
68.604,33.622,-582914,-800000,-80.908,-143.921
68.025,31.608,-577889,-800000,-80.935,-144.157
68.174,32.882,-572864,-800000,-80.962,-144.394
68.564,33.512,-567839,-800000,-80.989,-144.633
69.313,34.747,-562814,-800000,-81.015,-144.873
81.357,43.072,-557788,-800000,-81.042,-145.114
69.586,37.032,-552763,-800000,-81.068,-145.357
81.995,43.192,-547738,-800000,-81.094,-145.602
69.62,32.846,-542713,-800000,-81.12,-145.847
70.883,34.748,-537688,-800000,-81.146,-146.095
70.182,32.821,-532663,-800000,-81.171,-146.343
74.563,39.779,-527638,-800000,-81.196,-146.593
69.377,31.435,-522613,-800000,-81.222,-146.845
69.811,33.891,-517587,-800000,-81.247,-147.098
69.761,33.844,-512562,-800000,-81.272,-147.352
69.4,33.616,-507537,-800000,-81.296,-147.608
69.018,33.095,-502512,-800000,-81.321,-147.865
69.046,32.97,-497487,-800000,-81.345,-148.124
69.221,32.08,-492462,-800000,-81.37,-148.384
67.645,29.97,-487437,-800000,-81.394,-148.646
66.753,30.507,-482412,-800000,-81.417,-148.909
66.302,31.187,-477386,-800000,-81.441,-149.174
65.508,31.7,-472361,-800000,-81.465,-149.44
65.084,31.766,-467336,-800000,-81.488,-149.708
71.591,42.845,-462311,-800000,-81.511,-149.977
71.337,40.503,-457286,-800000,-81.534,-150.247
70.541,38.414,-452261,-800000,-81.557,-150.519
70.738,37.715,-447236,-800000,-81.579,-150.793
72.3,38.698,-442211,-800000,-81.602,-151.068
74.075,40.237,-437185,-800000,-81.624,-151.344
74.566,41.134,-432160,-800000,-81.646,-151.622
75.06,41.147,-427135,-800000,-81.667,-151.901
73.246,41.949,-422110,-800000,-81.689,-152.182
71.016,41.83,-417085,-800000,-81.71,-152.464
72.547,43.091,-412060,-800000,-81.732,-152.748
80.787,45.099,-407035,-800000,-81.753,-153.033
83.975,44.858,-402010,-800000,-81.773,-153.32
81.481,43.22,-396984,-800000,-81.794,-153.608
78.028,41.723,-391959,-800000,-81.814,-153.897
75.678,40.974,-386934,-800000,-81.834,-154.188
75.503,41.705,-381909,-800000,-81.854,-154.481
76.886,44.018,-376884,-800000,-81.874,-154.775
79.364,47.853,-371859,-800000,-81.894,-155.07
88.004,46.85,-326633,-800000,-82.059,-157.79
87.317,46.377,-321608,-800000,-82.077,-158.099
94.135,49.987,-1000000,-794974,-78.282,-128.484
101.308,55.676,-994974,-794974,-78.318,-128.624
100.898,56.724,-989949,-794974,-78.353,-128.766
105.479,57.073,-984924,-794974,-78.389,-128.908
114.935,60.096,-979899,-794974,-78.425,-129.052
124.896,64.136,-974874,-794974,-78.46,-129.196
125.959,64.99,-969849,-794974,-78.496,-129.341
98.449,51.322,-964824,-794974,-78.531,-129.487
84.371,45.36,-959799,-794974,-78.566,-129.634
80.794,39.7,-954773,-794974,-78.602,-129.782
93.369,50.994,-949748,-794974,-78.637,-129.931
92.992,56.574,-944723,-794974,-78.672,-130.08
98.944,55.44,-939698,-794974,-78.707,-130.231
97.486,54.016,-934673,-794974,-78.742,-130.382
98.661,55.054,-929648,-794974,-78.777,-130.535
104.863,57.883,-924623,-794974,-78.811,-130.688
109.918,59.969,-919598,-794974,-78.846,-130.843
111.439,60.128,-914572,-794974,-78.881,-130.998
108.333,58.608,-909547,-794974,-78.915,-131.155
104.096,56.489,-904522,-794974,-78.95,-131.312
117.22,60.155,-899497,-794974,-78.984,-131.47
113.528,59.822,-894472,-794974,-79.018,-131.63
105.445,56.724,-889447,-794974,-79.053,-131.79
92.27,47.267,-884422,-794974,-79.087,-131.951
100.401,52.324,-879397,-794974,-79.121,-132.114
102.039,53.701,-874371,-794974,-79.155,-132.277
106.06,56.182,-869346,-794974,-79.189,-132.441
106.188,56.264,-864321,-794974,-79.223,-132.607
102.08,54.04,-859296,-794974,-79.256,-132.773
91.978,47.041,-854271,-794974,-79.29,-132.941
95.079,49.16,-849246,-794974,-79.323,-133.11
102.143,52.79,-844221,-794974,-79.357,-133.279
110.815,56.289,-839196,-794974,-79.39,-133.45
119.129,58.055,-834170,-794974,-79.423,-133.622
126.592,59.83,-829145,-794974,-79.457,-133.795
130.13,60.826,-824120,-794974,-79.49,-133.969
130.792,61.23,-819095,-794974,-79.523,-134.144
125.225,59.831,-814070,-794974,-79.556,-134.32
122.299,59.394,-809045,-794974,-79.588,-134.497
123.323,60.323,-804020,-794974,-79.621,-134.676
120.941,60.833,-798995,-794974,-79.654,-134.856
114.435,60.047,-793969,-794974,-79.686,-135.036
108.736,62.315,-788944,-794974,-79.718,-135.218
119.992,62.718,-783919,-794974,-79.751,-135.401
120.08,62.333,-778894,-794974,-79.783,-135.585
118.189,61.371,-773869,-794974,-79.815,-135.771
111.299,59.15,-768844,-794974,-79.847,-135.957
109.292,58.631,-763819,-794974,-79.879,-136.145
104.608,56.838,-758794,-794974,-79.91,-136.334
106.882,58.895,-753768,-794974,-79.942,-136.524
113.995,59.815,-748743,-794974,-79.974,-136.715
115.697,59.83,-743718,-794974,-80.005,-136.908
117.77,60.387,-738693,-794974,-80.036,-137.102
106.063,56.097,-733668,-794974,-80.068,-137.297
99.552,53.644,-728643,-794974,-80.099,-137.493
111.607,50.627,-723618,-794974,-80.13,-137.69
105.422,51.052,-718592,-794974,-80.16,-137.889
98.699,52.049,-713567,-794974,-80.191,-138.089
92.496,50.54,-708542,-794974,-80.222,-138.29
119.073,50.594,-703517,-794974,-80.252,-138.493
99.331,50.933,-698492,-794974,-80.283,-138.696
103.048,51.069,-693467,-794974,-80.313,-138.901
103.651,51.377,-688442,-794974,-80.343,-139.108
102.642,51.057,-683417,-794974,-80.373,-139.315
99.718,50.93,-678391,-794974,-80.403,-139.524
93.6,50.104,-673366,-794974,-80.433,-139.734
113.09,51.876,-668341,-794974,-80.462,-139.946
112.935,54.231,-663316,-794974,-80.492,-140.159
93.641,49.812,-658291,-794974,-80.521,-140.373
96.91,50.291,-653266,-794974,-80.55,-140.589
92.879,49.816,-648241,-794974,-80.58,-140.805
96.224,51.448,-643216,-794974,-80.609,-141.024
103.185,53.453,-638190,-794974,-80.637,-141.243
105.496,53.763,-633165,-794974,-80.666,-141.464
113.449,55.896,-628140,-794974,-80.695,-141.686
124.682,57.857,-623115,-794974,-80.723,-141.91
100.987,52.646,-618090,-794974,-80.751,-142.135
108.377,55.714,-613065,-794974,-80.78,-142.361
99.523,52.769,-608040,-794974,-80.808,-142.589
93.297,50.857,-603015,-794974,-80.835,-142.818
92.864,51.264,-597989,-794974,-80.863,-143.049
90.957,50.535,-592964,-794974,-80.891,-143.281
87.582,48.461,-587939,-794974,-80.918,-143.514
70.327,36.335,-582914,-794974,-80.945,-143.749
70.386,34.675,-577889,-794974,-80.972,-143.986
70.096,33.191,-572864,-794974,-80.999,-144.223
70.274,34.559,-567839,-794974,-81.026,-144.462
70.541,36.387,-562814,-794974,-81.053,-144.703
85.344,46.854,-557788,-794974,-81.079,-144.945
72.254,38.818,-552763,-794974,-81.106,-145.188
72.112,38.789,-547738,-794974,-81.132,-145.433
80.391,43.943,-542713,-794974,-81.158,-145.679
73.314,36.974,-537688,-794974,-81.184,-145.927
72.833,37.289,-532663,-794974,-81.209,-146.176
71.804,34.143,-527638,-794974,-81.235,-146.427
73.246,36.047,-522613,-794974,-81.26,-146.679
73.303,37.006,-517587,-794974,-81.285,-146.933
72.531,36.187,-512562,-794974,-81.31,-147.188
71.038,35.104,-507537,-794974,-81.335,-147.445
70.766,34.705,-502512,-794974,-81.36,-147.703
71.313,34.838,-497487,-794974,-81.384,-147.962
72.094,34.838,-492462,-794974,-81.409,-148.223
69.639,32.698,-487437,-794974,-81.433,-148.486
67.783,32.485,-482412,-794974,-81.457,-148.75
66.935,32.562,-477386,-794974,-81.481,-149.015
65.786,32.447,-472361,-794974,-81.504,-149.282
65.496,32.362,-467336,-794974,-81.528,-149.55
77.43,43.773,-462311,-794974,-81.551,-149.82
74.735,40.115,-457286,-794974,-81.574,-150.092
74.104,38.733,-452261,-794974,-81.597,-150.364
73.712,38.138,-447236,-794974,-81.619,-150.639
75.459,38.817,-442211,-794974,-81.642,-150.915
77.481,39.937,-437185,-794974,-81.664,-151.192
78.203,40.877,-432160,-794974,-81.686,-151.471
78.498,41.057,-427135,-794974,-81.708,-151.751
73.264,40.838,-422110,-794974,-81.73,-152.033
71.556,39.522,-417085,-794974,-81.751,-152.316
82.667,43.725,-412060,-794974,-81.772,-152.601
91.057,45.477,-407035,-794974,-81.794,-152.887
90.541,44.614,-402010,-794974,-81.814,-153.175
87.889,43.226,-396984,-794974,-81.835,-153.464
84.194,42.001,-391959,-794974,-81.856,-153.755
81.211,41.032,-386934,-794974,-81.876,-154.047
81.458,41.087,-381909,-794974,-81.896,-154.34
82.468,42.0,-376884,-794974,-81.916,-154.635
84.684,43.478,-371859,-794974,-81.935,-154.932
97.662,53.183,-1000000,-789949,-78.31,-128.307
102.809,55.493,-994974,-789949,-78.346,-128.447
104.738,56.683,-989949,-789949,-78.382,-128.589
109.49,58.395,-984924,-789949,-78.418,-128.731
112.698,59.7,-979899,-789949,-78.453,-128.874
110.325,58.472,-974874,-789949,-78.489,-129.018
101.446,52.885,-969849,-789949,-78.525,-129.163
92.186,53.133,-964824,-789949,-78.56,-129.309
83.54,40.35,-959799,-789949,-78.595,-129.456
84.272,40.167,-954773,-789949,-78.631,-129.603
103.002,60.546,-949748,-789949,-78.666,-129.752
96.419,55.692,-944723,-789949,-78.701,-129.901
96.404,53.528,-939698,-789949,-78.736,-130.052
84.445,50.174,-934673,-789949,-78.771,-130.203
89.796,52.069,-929648,-789949,-78.806,-130.356
97.14,54.037,-924623,-789949,-78.841,-130.509
102.287,55.942,-919598,-789949,-78.876,-130.663
101.344,55.082,-914572,-789949,-78.911,-130.818
100.573,54.721,-909547,-789949,-78.945,-130.975
100.256,54.507,-904522,-789949,-78.98,-131.132
107.361,57.149,-899497,-789949,-79.014,-131.29
112.845,60.499,-894472,-789949,-79.049,-131.449
105.94,56.284,-889447,-789949,-79.083,-131.609
93.381,47.88,-884422,-789949,-79.117,-131.771
92.729,47.336,-879397,-789949,-79.152,-131.933
99.916,52.763,-874371,-789949,-79.186,-132.096
99.883,52.627,-869346,-789949,-79.22,-132.26
99.858,52.639,-864321,-789949,-79.254,-132.426
95.738,49.949,-859296,-789949,-79.287,-132.592
92.072,46.909,-854271,-789949,-79.321,-132.76
90.644,45.371,-849246,-789949,-79.355,-132.928
92.701,46.96,-844221,-789949,-79.388,-133.098
98.417,50.759,-839196,-789949,-79.422,-133.269
111.308,55.654,-834170,-789949,-79.455,-133.44
141.233,62.002,-829145,-789949,-79.488,-133.613
139.721,61.885,-824120,-789949,-79.521,-133.787
131.899,61.801,-819095,-789949,-79.555,-133.962
125.476,61.135,-814070,-789949,-79.588,-134.138
124.068,60.778,-809045,-789949,-79.62,-134.316
131.651,62.58,-804020,-789949,-79.653,-134.494
156.096,64.434,-798995,-789949,-79.686,-134.674
123.575,65.473,-793969,-789949,-79.718,-134.855
128.949,67.696,-788944,-789949,-79.751,-135.036
97.345,56.568,-783919,-789949,-79.783,-135.22
110.361,68.478,-778894,-789949,-79.816,-135.404
124.581,66.957,-773869,-789949,-79.848,-135.589
121.386,64.752,-768844,-789949,-79.88,-135.776
124.378,61.842,-763819,-789949,-79.912,-135.963
131.009,65.426,-758794,-789949,-79.944,-136.152
120.008,66.587,-753768,-789949,-79.975,-136.343
128.312,65.922,-748743,-789949,-80.007,-136.534
130.79,65.223,-743718,-789949,-80.039,-136.727
128.998,65.705,-738693,-789949,-80.07,-136.92
132.928,63.605,-733668,-789949,-80.101,-137.116
113.829,53.552,-728643,-789949,-80.132,-137.312
105.66,50.259,-723618,-789949,-80.164,-137.509
99.415,51.215,-718592,-789949,-80.195,-137.708
96.66,52.144,-713567,-789949,-80.225,-137.908
96.681,49.519,-708542,-789949,-80.256,-138.11
123.244,51.124,-703517,-789949,-80.287,-138.312
100.763,51.229,-698492,-789949,-80.317,-138.516
102.53,51.512,-693467,-789949,-80.348,-138.721
102.704,51.424,-688442,-789949,-80.378,-138.928
101.36,51.211,-683417,-789949,-80.408,-139.136
97.864,50.965,-678391,-789949,-80.438,-139.345
93.946,50.112,-673366,-789949,-80.468,-139.555
95.207,50.141,-668341,-789949,-80.498,-139.767
93.863,49.496,-663316,-789949,-80.527,-139.98
95.982,50.226,-658291,-789949,-80.557,-140.194
98.508,50.799,-653266,-789949,-80.586,-140.41
94.966,51.231,-648241,-789949,-80.615,-140.627
98.579,52.955,-643216,-789949,-80.644,-140.846
111.052,55.564,-638190,-789949,-80.673,-141.066
137.488,57.098,-633165,-789949,-80.702,-141.287
139.319,58.714,-628140,-789949,-80.731,-141.509
114.31,58.317,-623115,-789949,-80.759,-141.733
105.972,54.646,-618090,-789949,-80.788,-141.959
98.106,51.388,-613065,-789949,-80.816,-142.186
95.312,51.315,-608040,-789949,-80.844,-142.414
92.117,50.252,-603015,-789949,-80.872,-142.643
90.278,49.792,-597989,-789949,-80.9,-142.874
88.227,48.946,-592964,-789949,-80.927,-143.107
85.818,47.098,-587939,-789949,-80.955,-143.341
69.992,36.168,-582914,-789949,-80.982,-143.576
69.884,32.951,-577889,-789949,-81.01,-143.813
69.344,32.3,-572864,-789949,-81.037,-144.051
70.096,35.691,-567839,-789949,-81.064,-144.29
70.516,36.122,-562814,-789949,-81.09,-144.531
70.669,33.975,-557788,-789949,-81.117,-144.774
72.408,38.69,-552763,-789949,-81.143,-145.018
72.426,39.066,-547738,-789949,-81.17,-145.263
78.58,43.108,-542713,-789949,-81.196,-145.51
71.823,34.555,-537688,-789949,-81.222,-145.758
72.489,37.133,-532663,-789949,-81.248,-146.008
73.265,35.003,-527638,-789949,-81.273,-146.259
73.019,35.986,-522613,-789949,-81.299,-146.512
73.447,36.634,-517587,-789949,-81.324,-146.767
71.611,35.337,-512562,-789949,-81.349,-147.022
69.55,34.336,-507537,-789949,-81.374,-147.28
69.25,34.096,-502512,-789949,-81.399,-147.538
70.369,34.385,-497487,-789949,-81.423,-147.798
70.863,34.455,-492462,-789949,-81.448,-148.06
68.898,33.633,-487437,-789949,-81.472,-148.323
66.89,33.277,-482412,-789949,-81.496,-148.588
66.014,33.016,-477386,-789949,-81.52,-148.854
65.853,32.799,-472361,-789949,-81.544,-149.122
66.682,32.856,-467336,-789949,-81.567,-149.391
79.266,44.947,-462311,-789949,-81.591,-149.662
79.773,43.43,-457286,-789949,-81.614,-149.934
79.378,42.105,-452261,-789949,-81.637,-150.208
78.51,40.8,-447236,-789949,-81.659,-150.483
79.333,41.054,-442211,-789949,-81.682,-150.76
80.644,42.327,-437185,-789949,-81.704,-151.038
80.241,43.478,-432160,-789949,-81.727,-151.318
76.415,43.545,-427135,-789949,-81.749,-151.599
77.678,42.849,-422110,-789949,-81.77,-151.882
83.388,42.972,-417085,-789949,-81.792,-152.166
90.282,45.789,-412060,-789949,-81.813,-152.452
92.311,46.115,-407035,-789949,-81.834,-152.739
90.095,43.937,-402010,-789949,-81.855,-153.028
87.911,42.405,-396984,-789949,-81.876,-153.318
85.003,41.701,-391959,-789949,-81.897,-153.61
82.148,40.953,-386934,-789949,-81.917,-153.903
82.835,41.171,-381909,-789949,-81.937,-154.198
84.373,41.794,-376884,-789949,-81.957,-154.494
87.684,42.318,-371859,-789949,-81.977,-154.792
113.476,59.45,-1000000,-784924,-78.339,-128.129
105.634,56.211,-994974,-784924,-78.375,-128.27
104.089,56.034,-989949,-784924,-78.41,-128.411
109.792,58.678,-984924,-784924,-78.446,-128.553
106.891,57.198,-979899,-784924,-78.482,-128.696
96.959,50.081,-974874,-784924,-78.518,-128.839
110.141,61.126,-969849,-784924,-78.553,-128.984
81.786,42.142,-964824,-784924,-78.589,-129.13
83.718,43.619,-959799,-784924,-78.625,-129.276
83.807,42.917,-954773,-784924,-78.66,-129.424
94.787,54.79,-949748,-784924,-78.695,-129.572
100.373,57.136,-944723,-784924,-78.731,-129.722
91.965,52.374,-939698,-784924,-78.766,-129.872
79.11,45.09,-934673,-784924,-78.801,-130.023
83.341,49.467,-929648,-784924,-78.836,-130.175
92.178,52.149,-924623,-784924,-78.871,-130.328
94.667,52.193,-919598,-784924,-78.906,-130.482
96.739,52.099,-914572,-784924,-78.941,-130.638
99.861,54.028,-909547,-784924,-78.975,-130.794
126.737,64.14,-904522,-784924,-79.01,-130.951
127.835,64.251,-899497,-784924,-79.045,-131.109
149.604,66.108,-894472,-784924,-79.079,-131.268
122.238,59.705,-889447,-784924,-79.114,-131.428
109.32,56.793,-884422,-784924,-79.148,-131.589
113.537,61.706,-879397,-784924,-79.182,-131.751
99.629,56.397,-874371,-784924,-79.216,-131.914
112.106,59.26,-869346,-784924,-79.25,-132.079
114.61,59.466,-864321,-784924,-79.284,-132.244
113.685,58.717,-859296,-784924,-79.318,-132.41
110.839,57.802,-854271,-784924,-79.352,-132.578
103.452,54.598,-849246,-784924,-79.386,-132.746
97.543,49.587,-844221,-784924,-79.42,-132.916
105.62,54.584,-839196,-784924,-79.453,-133.086
128.237,61.288,-834170,-784924,-79.487,-133.258
137.761,62.2,-829145,-784924,-79.52,-133.431
129.833,61.394,-824120,-784924,-79.553,-133.605
116.831,59.022,-819095,-784924,-79.586,-133.78
106.148,54.438,-814070,-784924,-79.619,-133.956
108.878,56.586,-809045,-784924,-79.652,-134.133
110.859,57.482,-804020,-784924,-79.685,-134.311
130.763,62.604,-798995,-784924,-79.718,-134.491
150.481,65.016,-793969,-784924,-79.751,-134.672
144.482,66.926,-788944,-784924,-79.783,-134.854
111.606,60.851,-783919,-784924,-79.816,-135.037
109.308,62.993,-778894,-784924,-79.848,-135.221
112.872,60.031,-773869,-784924,-79.88,-135.406
115.113,58.375,-768844,-784924,-79.913,-135.593
123.172,62.633,-763819,-784924,-79.945,-135.781
122.374,66.779,-758794,-784924,-79.977,-135.97
122.598,66.808,-753768,-784924,-80.009,-136.16
128.182,66.047,-748743,-784924,-80.04,-136.351
129.732,66.208,-743718,-784924,-80.072,-136.544
127.994,66.149,-738693,-784924,-80.103,-136.738
118.765,62.019,-733668,-784924,-80.135,-136.933
123.07,57.97,-728643,-784924,-80.166,-137.13
105.972,50.507,-723618,-784924,-80.197,-137.327
100.92,51.225,-718592,-784924,-80.228,-137.526
100.35,51.276,-713567,-784924,-80.259,-137.726
95.871,48.515,-708542,-784924,-80.29,-137.928
123.7,50.811,-703517,-784924,-80.321,-138.131
102.399,51.23,-698492,-784924,-80.352,-138.335
101.098,51.523,-693467,-784924,-80.382,-138.54
100.252,51.467,-688442,-784924,-80.412,-138.747
99.606,51.132,-683417,-784924,-80.443,-138.955
96.976,50.729,-678391,-784924,-80.473,-139.164
99.309,51.188,-673366,-784924,-80.503,-139.375
96.94,50.359,-668341,-784924,-80.533,-139.587
96.739,50.502,-663316,-784924,-80.562,-139.8
96.663,50.181,-658291,-784924,-80.592,-140.015
95.627,50.796,-653266,-784924,-80.621,-140.231
114.558,55.825,-648241,-784924,-80.651,-140.448
107.419,55.132,-643216,-784924,-80.68,-140.667
111.741,56.366,-638190,-784924,-80.709,-140.887
138.292,57.088,-633165,-784924,-80.738,-141.108
129.443,59.896,-628140,-784924,-80.767,-141.331
107.843,55.84,-623115,-784924,-80.795,-141.556
102.328,53.071,-618090,-784924,-80.824,-141.781
95.039,50.071,-613065,-784924,-80.852,-142.008
91.699,48.991,-608040,-784924,-80.88,-142.237
87.354,46.807,-603015,-784924,-80.908,-142.467
83.646,43.975,-597989,-784924,-80.936,-142.698
86.347,47.418,-592964,-784924,-80.964,-142.931
85.165,46.598,-587939,-784924,-80.992,-143.165
81.956,43.87,-582914,-784924,-81.019,-143.401
70.991,37.382,-577889,-784924,-81.047,-143.638
76.942,41.041,-572864,-784924,-81.074,-143.877
69.729,34.054,-567839,-784924,-81.101,-144.117
70.791,36.029,-562814,-784924,-81.128,-144.358
70.48,33.617,-557788,-784924,-81.154,-144.601
78.764,42.36,-552763,-784924,-81.181,-144.846
73.012,39.101,-547738,-784924,-81.207,-145.092
72.997,39.355,-542713,-784924,-81.234,-145.339
71.725,38.582,-537688,-784924,-81.26,-145.588
72.344,35.723,-532663,-784924,-81.286,-145.839
72.176,33.976,-527638,-784924,-81.311,-146.09
72.899,35.116,-522613,-784924,-81.337,-146.344
71.429,34.99,-517587,-784924,-81.362,-146.599
69.075,34.084,-512562,-784924,-81.388,-146.855
67.622,33.598,-507537,-784924,-81.413,-147.113
67.838,33.472,-502512,-784924,-81.438,-147.372
68.905,33.769,-497487,-784924,-81.462,-147.633
69.12,33.86,-492462,-784924,-81.487,-147.896
68.386,33.78,-487437,-784924,-81.511,-148.16
67.865,33.704,-482412,-784924,-81.535,-148.425
67.015,33.549,-477386,-784924,-81.559,-148.692
66.574,33.551,-472361,-784924,-81.583,-148.961
67.473,33.592,-467336,-784924,-81.607,-149.231
79.965,46.438,-462311,-784924,-81.63,-149.502
79.836,44.95,-457286,-784924,-81.653,-149.776
79.393,43.83,-452261,-784924,-81.677,-150.05
78.858,41.959,-447236,-784924,-81.699,-150.326
79.649,41.626,-442211,-784924,-81.722,-150.604
73.871,42.557,-437185,-784924,-81.745,-150.883
79.888,44.489,-432160,-784924,-81.767,-151.164
81.847,44.717,-427135,-784924,-81.789,-151.446
82.786,44.34,-422110,-784924,-81.811,-151.73
84.699,44.101,-417085,-784924,-81.833,-152.015
87.346,44.766,-412060,-784924,-81.854,-152.302
86.831,43.886,-407035,-784924,-81.875,-152.59
86.896,42.489,-402010,-784924,-81.896,-152.88
87.507,42.364,-396984,-784924,-81.917,-153.171
87.731,42.936,-391959,-784924,-81.938,-153.464
86.762,43.375,-386934,-784924,-81.958,-153.759
85.837,43.145,-381909,-784924,-81.979,-154.054
86.023,42.971,-376884,-784924,-81.999,-154.352
85.668,44.485,-371859,-784924,-82.019,-154.651
67.413,28.828,-80402,-784924,-82.747,-174.151
67.701,27.366,-75376,-784924,-82.752,-174.515
118.188,61.299,-1000000,-779899,-78.367,-127.951
101.932,54.847,-994974,-779899,-78.403,-128.091
100.307,54.487,-989949,-779899,-78.439,-128.232
106.422,57.127,-984924,-779899,-78.475,-128.373
104.499,55.923,-979899,-779899,-78.511,-128.516
105.203,56.146,-974874,-779899,-78.546,-128.66
110.626,61.615,-969849,-779899,-78.582,-128.804
81.475,42.082,-964824,-779899,-78.618,-128.95
82.745,42.892,-959799,-779899,-78.653,-129.096
81.976,42.204,-954773,-779899,-78.689,-129.243
80.345,39.845,-949748,-779899,-78.724,-129.392
81.804,46.679,-944723,-779899,-78.76,-129.541
93.718,54.393,-939698,-779899,-78.795,-129.691
79.84,46.366,-934673,-779899,-78.83,-129.842
82.221,49.095,-929648,-779899,-78.865,-129.994
91.993,51.499,-924623,-779899,-78.901,-130.147
93.408,51.532,-919598,-779899,-78.936,-130.301
95.823,52.151,-914572,-779899,-78.97,-130.456
126.095,64.71,-909547,-779899,-79.005,-130.612
122.362,65.41,-904522,-779899,-79.04,-130.769
125.166,64.622,-899497,-779899,-79.075,-130.927
147.367,65.136,-894472,-779899,-79.109,-131.086
120.984,59.567,-889447,-779899,-79.144,-131.245
102.539,52.375,-884422,-779899,-79.178,-131.406
107.194,55.9,-879397,-779899,-79.213,-131.568
110.488,56.897,-874371,-779899,-79.247,-131.731
107.469,56.092,-869346,-779899,-79.281,-131.896
112.698,58.108,-864321,-779899,-79.315,-132.061
115.63,59.054,-859296,-779899,-79.349,-132.227
